───────────────────────────────────────────────────────────────────────────────
Language            Files       Lines    Blanks  Comments       Code Complexity
~compiler\src\selector.d.ts       107         0        61         46          0
~est-client\HttpClient.d.ts       105         0        19         86          0
~ules\get-stream\index.d.ts       105         9        61         35          0
~dules\camelcase\index.d.ts       103         4        87         12          0
~er-mapping\dist\index.d.ts       102         0        65         37          0
~sonarjs\lib\src\index.d.ts       101         0         0        101          0
~resolve.exports\index.d.ts       100        17        30         53          0
~source-map\source-map.d.ts        98        14         1         83          0
~source-map\source-map.d.ts        98        14         1         83          0
~s\execa\types\verbose.d.ts        98        13        55         30          0
~les\@types\node\index.d.ts        97         5        92          0          0
~ypes\node\ts5.6\index.d.ts        97         5        92          0          0
~de\web-globals\events.d.ts        97        13         0         84          0
~dules\callsites\index.d.ts        96        15        59         22          0
~ules\call-bound\index.d.ts        94        12        10         72          0
~yoctocolors-cjs\index.d.ts        94         8         0         86          0
~ect-utils\build\index.d.ts        94        19         6         69          0
~imatch\dist\esm\index.d.ts        94         0         1         93          0
